index,bitstring,fitness,peak,valley,global,MAX,fitness_norm,MAX_N,MIN_N
1015,1111110110,0.417190353,0,0,0,,0.554727549,,
1016,1111110111,0.617111937,0,0,0,,0.820558265,,
1017,1111111000,0.573909312,0,0,0,,0.763112818,,
1018,1111111001,0.524307476,0,0,0,,0.697158501,,
1019,1111111010,0.459538967,0,0,0,,0.611037439,,
1020,1111111011,0.632584234,0,0,0,,0.84113139,,
1021,1111111100,0.427003422,0,0,0,,0.567775741,,
1022,1111111101,0.511645628,0,0,0,,0.680322359,,
1023,1111111110,0.329490647,0,0,0,,0.438115449,,
1024,1111111111,0.573524724,0,0,0,,0.762601441,,
